Time, Volt(pu),Ang(Deg),Status
50.0,1.0,-27.17286785585951,High Load
59.0,1.0,20.501529155362352,Low Load
47.0,0.9999999999999999,19.24843303283424,Line Down
65.0,1.0,-8.651795541042736,Generator down
73.0,1.0,-25.650748058437067,High Load
119.0,1.0,19.17304303602084,Line Down
159.0,0.9999999999999998,19.961878487670766,Low Load
136.0,0.9999999999999999,19.177178335480537,Line Down
90.0,0.9999999999999998,-9.800445422142289,Generator down
170.0,0.9999999999999997,18.904054445380936,Line Down
53.0,0.9999999999999999,-8.950632744006832,Generator down
195.0,1.0,19.867633392170223,Low Load
153.0,1.0,-23.89766611958459,High Load
103.0,0.9999999999999998,-25.424279442268517,High Load
77.0,0.9999999999999999,-10.024671754921386,Generator down
180.0,0.9999999999999999,19.1120396337265,Line Down
150.0,1.0,-23.941627516072675,High Load
41.0,1.0,19.549700383683497,Line Down
178.0,1.0,20.09722146810975,Low Load
182.0,1.0,-23.153300650060412,High Load
151.0,0.9999999999999997,-9.46011161696405,Generator down
82.0,1.0,-23.284356921164054,High Load
162.0,0.9999999999999999,-8.67370360801331,Generator down
165.0,0.9999999999999998,19.79426394131583,Low Load
23.0,1.0,-8.566630369406234,Generator down
26.0,1.0,-24.020318032760517,High Load
113.0,1.0,18.932060146210624,Line Down
34.0,0.9999999999999998,-23.90944992520891,High Load
108.0,0.9999999999999999,18.501371510827926,Line Down
117.0,1.0,-8.571769418146845,Generator down
106.0,1.0,20.954230801587727,Low Load
152.0,0.9999999999999998,19.8111293998729,Low Load
147.0,0.9999999999999998,20.051663632038828,Low Load
109.0,0.9999999999999997,20.11990313349451,Low Load
75.0,0.9999999999999999,-9.6854910886101,Generator down
25.0,0.9999999999999998,19.25718652676745,Line Down
76.0,1.0,-9.740474241353029,Generator down
22.0,0.9999999999999999,-24.780744038313117,High Load
156.0,0.9999999999999999,-9.431678316008577,Generator down
85.0,0.9999999999999999,-25.257695285412108,High Load
184.0,0.9999999999999999,-24.030316824894722,High Load
132.0,0.9999999999999997,19.526400483460424,Line Down
57.0,1.0,18.950111711813378,Line Down
14.0,1.0,19.69782695791681,Low Load
138.0,1.0,19.142920099744916,Line Down
194.0,0.9999999999999999,-8.967312291619153,Generator down
142.0,1.0,19.66230511774447,Low Load
126.0,1.0,20.61619839730478,Low Load
163.0,0.9999999999999999,19.146469012112707,Line Down
196.0,0.9999999999999998,-9.324989760324568,Generator down
91.0,0.9999999999999999,-10.093783156732842,Generator down
116.0,1.0,-25.185665348765365,High Load
128.0,1.0,18.312422078184607,Line Down
63.0,0.9999999999999998,20.76966522530105,Low Load
84.0,1.0,18.652729819150277,Line Down
55.0,0.9999999999999997,-9.453764350642171,Generator down
168.0,0.9999999999999999,19.042402511108403,Line Down
167.0,0.9999999999999999,19.568888747269725,Line Down
114.0,0.9999999999999998,-28.929731418776917,High Load
40.0,0.9999999999999999,-9.163977921625051,Generator down
173.0,1.0,21.05230756572697,Low Load
100.0,0.9999999999999998,19.594827582466834,Low Load
62.0,0.9999999999999999,19.326677750219282,Line Down
33.0,0.9999999999999999,18.76144468303684,Line Down
61.0,0.9999999999999998,20.933529324837966,Low Load
121.0,1.0,19.2153894927134,Line Down
140.0,0.9999999999999998,-9.16735464223447,Generator down
12.0,0.9999999999999996,20.678112398307338,Low Load
197.0,0.9999999999999998,-9.017487483294682,Generator down
177.0,1.0,-23.63555380732802,High Load
18.0,1.0,-26.135919385000147,High Load
102.0,0.9999999999999999,-23.4345973088738,High Load
154.0,1.0,-24.95750857158719,High Load
11.0,1.0,19.107898562868904,Line Down
104.0,0.9999999999999998,19.787027965993243,Low Load
86.0,1.0,19.69052007708155,Low Load
198.0,0.9999999999999998,-9.671126667971132,Generator down
38.0,0.9999999999999999,19.403203688360087,Line Down
56.0,0.9999999999999998,-10.2997459667396,Generator down
20.0,0.9999999999999999,-9.603739091449345,Generator down
4.0,0.9999999999999999,-9.387743597451477,Generator down
186.0,1.0,-24.199121815298266,High Load
29.0,0.9999999999999997,-25.855250625704155,High Load
