Time, Volt(pu),Ang(Deg),Status
112.0,0.9898969745272821,7.6060692915321155,Low Load
48.0,0.8502021166299915,-26.610568606565973,High Load
157.0,0.9935449263891546,7.1522692605018285,Low Load
105.0,0.9443655838950412,-8.101078483201118,Line Down
139.0,0.8530460363507892,-26.831358196866145,High Load
51.0,0.9440367207584803,-8.508913630439801,Line Down
111.0,0.8322587400878881,-29.52868432527402,High Load
169.0,0.9921202418876168,6.9025403722009475,Low Load
64.0,0.9440166121111364,-8.230816656643857,Line Down
174.0,0.8587726509834109,-27.21084255317524,High Load
54.0,0.9978840104303514,6.8796031023411155,Low Load
94.0,0.9458572072598928,-7.755092995963081,Line Down
141.0,0.9896966255638201,8.071084258542486,Low Load
15.0,0.9772987490132058,-9.704050244757324,Generator down
96.0,0.9771089562948655,-9.91976394891034,Generator down
144.0,0.977013408198325,-9.658957348414498,Generator down
107.0,0.993476911313538,6.700301572959053,Low Load
52.0,0.9432694568093355,-7.884107247070389,Line Down
1.0,0.8318288734956685,-29.40704489365709,High Load
21.0,0.9785498930465606,-9.450359488830108,Generator down
68.0,0.9780952085897963,-9.681390182416484,Generator down
175.0,0.9766235965340188,-10.094669475318229,Generator down
80.0,0.9963928625961488,7.225831862245444,Low Load
127.0,0.9441517800967396,-7.868421305439097,Line Down
88.0,0.8332379034987138,-29.968637966653688,High Load
10.0,0.9932831787936391,7.72107975019071,Low Load
135.0,0.9889468263329687,7.654319369185112,Low Load
58.0,0.8559091017596768,-27.134361535508866,High Load
115.0,0.8497738357190451,-27.21443272809925,High Load
164.0,0.9907583358319646,7.936496899294494,Low Load
193.0,0.841446528423202,-27.705013903523064,High Load
36.0,0.9465417561931533,-7.474409838693948,Line Down
7.0,0.9960426832757889,7.345929048010735,Low Load
42.0,0.9776340972525576,-9.531752964367332,Generator down
49.0,0.9780898446164435,-9.500154082160659,Generator down
120.0,0.9477924046581759,-7.479576388097126,Line Down
191.0,0.8594577245199911,-27.2175692851437,High Load
83.0,0.8640953894562954,-26.396894930941283,High Load
166.0,0.9944209026915034,7.173741381145407,Low Load
19.0,0.9456054956680159,-7.5340382616661525,Line Down
16.0,0.9437718870448599,-8.14488850273379,Line Down
71.0,0.9951186127817335,7.707234559240266,Low Load
92.0,0.9774374226768404,-9.717407959630826,Generator down
124.0,0.9762219397543888,-10.403301590604789,Generator down
67.0,0.9776634148945302,-9.589762532121913,Generator down
149.0,0.9449866979679995,-8.093735914597863,Line Down
44.0,0.9957805743654987,7.89332010458141,Low Load
2.0,0.8457252379511169,-28.459595996004282,High Load
97.0,0.9436567794605722,-7.817755786315618,Line Down
192.0,0.9772479313356811,-9.806036711337992,Generator down
160.0,0.9924178966370638,7.835493242494339,Low Load
99.0,0.8303198968239693,-30.188317024273093,High Load
161.0,0.9938316539130932,6.855229994024343,Low Load
37.0,0.8464461460304343,-26.887493690496278,High Load
125.0,0.9943330277150956,7.760193044925036,Low Load
123.0,0.9898057906835679,7.823229069821051,Low Load
74.0,0.9474924429428244,-7.644273517786334,Line Down
129.0,0.9928580349492738,7.250355343549447,Low Load
133.0,0.9783985287620514,-9.651458324875037,Generator down
179.0,0.943508528686261,-8.426941868642373,Line Down
45.0,0.9782199371526467,-9.464724611920774,Generator down
9.0,0.943798410404547,-8.113506900983085,Line Down
101.0,0.9783290042420206,-9.442685618387031,Generator down
185.0,0.8609447223237258,-25.967535573280728,High Load
98.0,0.9767732565483468,-10.042282792611346,Generator down
81.0,0.9986106661175354,7.194717568439527,Low Load
87.0,0.9444599663032355,-7.68656921210236,Line Down
24.0,0.9759642733506326,-10.476629885827844,Generator down
172.0,0.8484271374157023,-29.327262608821915,High Load
183.0,0.8396961259665442,-28.715494832440676,High Load
181.0,0.8473975409741178,-26.405152748049634,High Load
148.0,0.9427746549955668,-8.171440154504737,Line Down
17.0,0.9770399633048262,-10.003107122038172,Generator down
32.0,0.9979769690250367,7.424437376989269,Low Load
146.0,0.9783010811897809,-9.499509596654077,Generator down
171.0,0.9460733214260569,-7.741358438248804,Line Down
50.0,0.8267307742759862,-29.155013141542643,High Load
59.0,0.9430168527996846,-7.9016945268016245,Line Down
47.0,0.9955981511043084,7.446384041170073,Low Load
65.0,0.9772927849998552,-9.55408017868055,Generator down
73.0,0.853067982447191,-28.140322613737737,High Load
119.0,0.9931018209726926,7.234341385223535,Low Load
159.0,0.9902839106474568,7.737946253690157,Low Load
136.0,0.9968876706330231,7.419656259016558,Low Load
90.0,0.9764318432531363,-10.287375784890699,Generator down
170.0,0.9964562789143353,7.329915897418255,Low Load
53.0,0.9770650853876184,-9.74918104101224,Generator down
195.0,0.990217246810205,7.720790641344828,Low Load
153.0,0.8572589056623476,-26.503447695538824,High Load
103.0,0.8523470242595339,-28.01531068026064,High Load
77.0,0.9757800726819172,-10.533189184709501,Generator down
180.0,0.998408931181098,7.382557253604136,Low Load
150.0,0.8631014952626924,-26.764876637172144,High Load
41.0,0.9972296937941854,7.480613061562251,Low Load
178.0,0.9442953842684477,-7.779662924700517,Line Down
182.0,0.8582883506751972,-26.371430429847162,High Load
151.0,0.9765106907354251,-10.119275031638004,Generator down
82.0,0.8669959718482335,-26.230355987171844,High Load
162.0,0.9774533446573213,-9.537286012728714,Generator down
165.0,0.9970542641044357,7.684111535763766,Low Load
23.0,0.9781978723524016,-9.330340268458563,Generator down
26.0,0.8486209744727722,-26.319586891011333,High Load
113.0,0.992294867845489,7.160887717084145,Low Load
34.0,0.8440913449943642,-27.112960531162745,High Load
108.0,0.947486833758461,-7.733474819309463,Line Down
117.0,0.9787323636986462,-9.227573843526272,Generator down
106.0,0.9422185286128708,-7.8862012152903525,Line Down
152.0,0.9895792867045912,7.8812683346800565,Low Load
147.0,0.9468892800954622,-7.333535171118451,Line Down
109.0,0.9460139783708921,-7.436934648504828,Line Down
75.0,0.9767304896813916,-10.164871107870292,Generator down
25.0,0.9475182394852302,-7.415304275295338,Line Down
76.0,0.9764064608123363,-10.27405970953554,Generator down
22.0,0.8551773612779081,-26.662032078462182,High Load
156.0,0.9767234933829277,-10.046121110829764,Generator down
85.0,0.8447562305554474,-28.086735388752192,High Load
184.0,0.8654475492772258,-26.822398094135323,High Load
132.0,0.943486831866389,-8.124877834634551,Line Down
57.0,0.9923352475599793,7.058678267669894,Low Load
14.0,0.9945523094654078,7.811919957817932,Low Load
138.0,0.9481482602109016,-7.33762408639408,Line Down
194.0,0.9771292822859025,-9.746557337644589,Generator down
142.0,0.9942720449546152,7.76977598150357,Low Load
126.0,0.9445983797512644,-7.59226342303888,Line Down
163.0,0.9960370581841782,7.190767131977252,Low Load
196.0,0.9776412901670674,-9.822383862655073,Generator down
91.0,0.976324451596209,-10.454378559726988,Generator down
116.0,0.8550949652131925,-27.669532455035018,High Load
128.0,0.9448087905690916,-8.308075000175085,Line Down
63.0,0.9449017168331052,-7.441824252267432,Line Down
84.0,0.9439580675816841,-8.321276343254073,Line Down
55.0,0.976693634501947,-10.080053683359393,Generator down
168.0,0.9884875240718162,7.204645758904652,Low Load
167.0,0.9909912211264347,7.550317502321734,Low Load
114.0,0.8280878903296619,-30.542002952954256,High Load
40.0,0.9787215045324401,-9.516610548955505,Generator down
173.0,0.9426889382564487,-7.775888954337692,Line Down
100.0,0.9437765548094754,-8.072109720416588,Line Down
62.0,0.9467204901463545,-7.575246883104357,Line Down
33.0,0.9431587319147708,-8.496622403327864,Line Down
61.0,0.9432508489773154,-7.728508741623284,Line Down
121.0,0.9476648624366254,-7.394693535605775,Line Down
140.0,0.9785511661993612,-9.550084397257944,Generator down
12.0,0.9439171525441843,-7.670293350515637,Line Down
197.0,0.9772656795756616,-9.746752097335435,Generator down
177.0,0.8477286154765745,-26.447487647691577,High Load
18.0,0.8514621544972504,-27.76819854895357,High Load
102.0,0.8665670630338469,-26.541369535879703,High Load
154.0,0.862969928612377,-27.604567683161218,High Load
11.0,0.9963039085695041,7.2651873386303825,Low Load
104.0,0.98965758064696,7.846753059239106,Low Load
86.0,0.9905961033909468,7.55536359240164,Low Load
198.0,0.9778194459048848,-9.95315696481088,Generator down
38.0,0.9446119606137263,-7.9831352491122995,Line Down
56.0,0.9758019427615477,-10.652968373243038,Generator down
20.0,0.9765952783023996,-10.15646043932887,Generator down
4.0,0.9776799718303596,-9.839241205921482,Generator down
186.0,0.8454508985132935,-26.603801766007614,High Load
29.0,0.8417397288857846,-28.292268056332244,High Load
